63.395584, 10.329005
63.42625, 10.431623
63.381136, 10.376914
63.389658, 10.415748
63.391749, 10.473382
63.399775, 10.476956
63.388201, 10.353653
63.395294, 10.332407
63.381761, 10.444829
63.425716, 10.458949
63.401739, 10.430455
63.406076, 10.39125
63.384219, 10.393816
63.396132, 10.416935
63.419587, 10.34767
63.409291, 10.343681
63.416277, 10.306932
63.391119, 10.301576
63.388044, 10.364819
63.418557, 10.327801
63.418044, 10.465822
63.39757, 10.393231
63.406199, 10.333447
63.386725, 10.405849
63.393701, 10.422813
63.397869, 10.436563
63.422045, 10.421298
63.408645, 10.323822
63.382619, 10.479118
63.402044, 10.394218
63.42735, 10.41938
63.413375, 10.41412
63.416619, 10.319065
63.410656, 10.35034
63.422259, 10.412805
63.428644, 10.379384
63.424393, 10.418398
63.397238, 10.354585
63.413499, 10.336035
63.422503, 10.485368
63.393543, 10.466089
63.413267, 10.306283
63.408632, 10.36769
63.382801, 10.409981
63.419425, 10.453973
63.41541, 10.34952
63.413608, 10.388049
63.411037, 10.303532
63.399318, 10.470709
63.425122, 10.33309
63.404306, 10.376537
63.398945, 10.335057
63.401279, 10.363743
63.380391, 10.346292
63.382373, 10.366009
63.398425, 10.483304
63.383992, 10.393529
63.403539, 10.434674
63.389797, 10.323781
63.413992, 10.430695
63.422754, 10.36103
63.423791, 10.393371
63.411778, 10.310524
63.386115, 10.484307
63.41732, 10.344075
63.38264, 10.302622
63.404857, 10.378954
63.411121, 10.339114
63.425146, 10.401748
63.413708, 10.446561
63.424378, 10.39905
63.402054, 10.459583
63.415247, 10.473917
63.385675, 10.455223
63.388202, 10.459167
63.426304, 10.486769
63.410822, 10.387836
63.41671, 10.383698
63.426354, 10.352225
63.382972, 10.395445
63.381258, 10.312104
63.417428, 10.298458
63.399791, 10.486768
63.417709, 10.41704
63.411976, 10.45582
63.41227, 10.450322
63.411671, 10.434639
63.382373, 10.420778
63.414127, 10.337274
63.416526, 10.347432
63.388506, 10.322173
63.413025, 10.456417
63.408276, 10.328422
63.386516, 10.464106
63.387297, 10.463223
63.397393, 10.476664
63.38353, 10.319768
63.390147, 10.460157
63.415447, 10.335541
63.414352, 10.394233
63.39611, 10.301583
63.423121, 10.469791
63.398743, 10.29909
63.428857, 10.46473
63.393463, 10.450523
63.40709, 10.317365
63.399174, 10.344662
63.414718, 10.475067
63.396343, 10.468845
63.40241, 10.307324
63.402358, 10.487768
63.385424, 10.340374
63.394524, 10.420672
63.400838, 10.445629
63.428903, 10.473608
63.419825, 10.436023
63.425373, 10.31873
63.420196, 10.343276
63.39732, 10.359295
63.406951, 10.399638
63.397223, 10.361081
63.423626, 10.402485
63.40581, 10.394724
63.387665, 10.397167
63.381716, 10.36856
63.393521, 10.336677
63.391382, 10.377439
63.390179, 10.342129
63.39781, 10.400241
63.395368, 10.41344
63.420087, 10.484116
63.421971, 10.304018
63.40414, 10.405515
63.383817, 10.356038
63.399353, 10.326875
63.390589, 10.446394
63.384421, 10.447618
63.412167, 10.327722
63.382157, 10.378674
63.385163, 10.447229
63.392686, 10.394552
63.390108, 10.367606
63.406524, 10.400341
63.387968, 10.329356
63.412483, 10.362057
63.396968, 10.339625
63.417669, 10.470482
63.387317, 10.451555
63.407704, 10.433933
63.390223, 10.302266
63.400464, 10.474878
63.414678, 10.398287
63.424844, 10.34844
63.406545, 10.404282
63.413542, 10.425228
63.406617, 10.421113
63.402571, 10.484887
63.392409, 10.468626
63.388602, 10.310739
63.394563, 10.348867
63.422031, 10.416198
63.40451, 10.314418
63.403992, 10.329543
63.423204, 10.301877
63.418227, 10.300911
63.40845, 10.312643
63.408901, 10.445035
63.422404, 10.478752
63.427117, 10.383118
63.429743, 10.400251
63.415948, 10.422584
63.407105, 10.384026
63.421141, 10.43419
63.411476, 10.426456
63.422542, 10.305445
63.41024, 10.440693
63.410871, 10.456161
63.407177, 10.346809
63.380656, 10.420494
63.391824, 10.376705
63.42451, 10.341423
63.425979, 10.338288
63.405781, 10.488518
63.400461, 10.47509
63.398718, 10.328936
63.409573, 10.303999
63.381503, 10.341033
63.427342, 10.361037
63.402431, 10.46401
63.393549, 10.342408
63.382174, 10.37402
63.385341, 10.411587
63.394844, 10.309443
63.392988, 10.430889
63.414248, 10.338876
63.388382, 10.431207
63.389911, 10.357365
63.393322, 10.364541
63.417, 10.436647
63.409551, 10.343925
63.417085, 10.421345
63.407738, 10.480006
63.387738, 10.326303
63.417014, 10.367789
63.426254, 10.336529
63.385295, 10.38647
63.42712, 10.386452
63.390888, 10.413069
63.427184, 10.479268
63.404125, 10.467645
63.417194, 10.36471
63.405756, 10.454306
63.427996, 10.360342
63.41585, 10.353845
63.397546, 10.372492
63.401266, 10.337077
63.380085, 10.435424
63.402313, 10.308782
63.406548, 10.445355
63.407563, 10.388904
63.412384, 10.467359
63.416948, 10.37611
63.412506, 10.360537
63.38285, 10.469467
63.424389, 10.345687
63.380689, 10.39726
63.395205, 10.467404
63.409909, 10.446404
63.400952, 10.47504
63.418103, 10.304618
63.415837, 10.481575
63.407812, 10.371847
63.381913, 10.328094
63.401979, 10.31226
63.413751, 10.371022
63.426567, 10.481949
63.423444, 10.343743
63.386702, 10.301982
63.380645, 10.310545
63.425276, 10.323949
63.398626, 10.457004
63.4057, 10.402516
63.404559, 10.455588
63.404676, 10.384336
63.420292, 10.310786
63.392777, 10.312271
63.389366, 10.417744
63.382514, 10.396571
63.386353, 10.435382
63.381311, 10.313646
63.422751, 10.364021
63.406116, 10.332332
63.410734, 10.336888
63.414189, 10.314695
63.388086, 10.480759
63.427181, 10.398797
63.40199, 10.361631
63.415933, 10.365736
63.428627, 10.457823
63.387588, 10.473052
63.407788, 10.355687
63.417197, 10.449848
63.400411, 10.300945
63.406722, 10.423605
63.388114, 10.396994
63.418126, 10.347418
63.380913, 10.416088
63.427252, 10.31809
63.422724, 10.356904
63.416988, 10.4276
63.392575, 10.45617
63.394004, 10.482967
63.395539, 10.328539
63.426446, 10.441905
63.399304, 10.372712
63.417614, 10.405902
63.410946, 10.376498
63.404906, 10.362045
63.414058, 10.485298
63.42556, 10.39216
63.413365, 10.419548
63.389826, 10.426153
63.393222, 10.313524
63.394777, 10.330897
63.397221, 10.308608
63.4172, 10.445283
63.394463, 10.38529
63.419911, 10.468915
63.407233, 10.453701
63.410433, 10.478031
63.386321, 10.457281
63.413563, 10.38539
63.411568, 10.411818
63.392936, 10.378813
63.428263, 10.312095
63.380633, 10.464439
63.400962, 10.308334
63.381505, 10.481806
63.411171, 10.411612
63.394415, 10.306888
63.39727, 10.325497
63.406006, 10.306904
63.403261, 10.465896
63.400291, 10.449111
63.395157, 10.319146
63.423594, 10.338083
63.398243, 10.4053
63.409875, 10.489742
63.380453, 10.32112
63.387915, 10.367919
63.426168, 10.397644
63.418883, 10.387594
63.381758, 10.36646
63.393794, 10.459151
63.382329, 10.434246
63.420518, 10.489624
63.427361, 10.42616
63.416867, 10.357457
63.424794, 10.394156
63.406485, 10.463514
63.424826, 10.397576
63.400105, 10.418181
63.418783, 10.346448
63.407936, 10.479853
63.382868, 10.409123
63.400151, 10.343911
63.405933, 10.309999
63.414336, 10.313326
63.428134, 10.420141
63.409855, 10.342947
63.413253, 10.42491
63.387248, 10.447366
63.381809, 10.475455
63.419818, 10.356851
63.404878, 10.310483
63.405114, 10.397501
63.383039, 10.387381
63.415117, 10.353925
63.386872, 10.415215
63.411051, 10.307185
63.405536, 10.392877
63.412254, 10.360368
63.392205, 10.38573
63.400928, 10.321657
63.421985, 10.442539
63.407729, 10.451483
63.429408, 10.412123
63.39689, 10.461556
63.404397, 10.321823
63.409721, 10.442771
63.4027, 10.414347
63.424235, 10.486515
63.393537, 10.458625
63.413101, 10.484372
63.417451, 10.462497
63.418966, 10.47965
63.410047, 10.477383
63.416389, 10.480487
63.408606, 10.359981
63.405326, 10.375944
63.384439, 10.410716
63.418252, 10.403318
63.399083, 10.306031
63.38785, 10.375052
63.401253, 10.373024
63.429813, 10.396739
63.399288, 10.480264
63.423542, 10.424027
63.423347, 10.384406
63.418156, 10.340841
63.387304, 10.399262
63.387842, 10.333381
63.421319, 10.463575
63.407935, 10.447928
63.397457, 10.299461
63.425679, 10.400705
63.425927, 10.451518
63.380052, 10.485676
63.38844, 10.485914
63.419305, 10.310455
63.411739, 10.350406
63.422603, 10.457628
63.393642, 10.35649
63.399351, 10.438186
63.419628, 10.298767
63.404025, 10.3349
63.384165, 10.365642
63.391824, 10.392551
63.38097, 10.43172
63.417631, 10.426974
63.417151, 10.371177
63.383375, 10.397714
63.408096, 10.328884
63.402068, 10.375468
63.386425, 10.357108
63.400627, 10.459341
63.391608, 10.304544
63.404054, 10.457393
63.420303, 10.349501
63.385179, 10.409639
63.413812, 10.451687
63.382426, 10.475845
63.405622, 10.440347
63.380588, 10.360682
63.388742, 10.426512
63.403494, 10.455629
63.387702, 10.440437
63.380316, 10.43803
63.403048, 10.318395
63.41794, 10.336812
63.396871, 10.438314
63.395631, 10.367706
63.395798, 10.453051
63.418661, 10.327639
63.408655, 10.469654
63.394377, 10.453708
63.412838, 10.463681
63.393774, 10.443384
63.39497, 10.311841
63.400439, 10.371182
63.381769, 10.363313
63.398071, 10.378854
63.424203, 10.33769
63.395775, 10.327843
63.391197, 10.411351
63.413592, 10.476388
63.381927, 10.411657
63.39274, 10.481422
63.428419, 10.304948
63.38324, 10.315109
63.419886, 10.339717
63.40476, 10.406878
63.423665, 10.463283
63.383369, 10.465562
63.381831, 10.396961
63.418991, 10.445826
63.383925, 10.335064
63.388245, 10.479943
63.380271, 10.340527
63.393585, 10.456711
63.3905, 10.310986
63.421835, 10.326343
63.428378, 10.35711
63.413252, 10.322843
63.422161, 10.359747
63.428531, 10.311148
63.413457, 10.367296
63.428148, 10.357692
63.429845, 10.471988
63.409613, 10.344431
63.387493, 10.475387
63.405954, 10.453963
63.386845, 10.354484
63.395393, 10.485356
63.412156, 10.305799
63.41086, 10.488321
63.387794, 10.419919
63.395243, 10.476068
63.38813, 10.464599
63.41638, 10.331506
63.407511, 10.483939
63.399954, 10.333551
63.38748, 10.304902
63.403948, 10.313597
63.424959, 10.486209
63.418339, 10.465805
63.392395, 10.397606
63.401076, 10.319472
63.392425, 10.430662
63.392688, 10.36144
63.41331, 10.339717
63.409185, 10.440825
63.400653, 10.388233
63.390075, 10.428397
63.409783, 10.323627
63.390463, 10.310422
63.388435, 10.330389
63.426384, 10.394154
63.404049, 10.331545
63.407003, 10.401244
63.386249, 10.363627
63.411682, 10.429929
63.400804, 10.463364
63.393915, 10.350323
63.389686, 10.456913
63.400107, 10.341592
63.39671, 10.390386
63.412737, 10.485713
63.386871, 10.342043
63.422383, 10.459737
63.406383, 10.39093
63.422509, 10.472422
63.411259, 10.475781
63.40419, 10.313207
63.414031, 10.452656
63.385391, 10.398305
63.381956, 10.414076
63.425509, 10.303219
63.402755, 10.370358
63.39072, 10.458792
63.411144, 10.374425
63.396583, 10.411281
63.426762, 10.328067
63.397855, 10.395885
63.429756, 10.313204
63.415767, 10.48109
63.419831, 10.419106
63.406684, 10.370512
63.406775, 10.404199
63.40193, 10.322119
63.419903, 10.353904
63.392861, 10.469943
63.395668, 10.430053
63.419699, 10.470713
63.405862, 10.325561
63.421779, 10.439495
63.399711, 10.352542
63.428077, 10.328607
63.402809, 10.314994
63.383218, 10.381135
63.396407, 10.320565
63.394832, 10.421421
63.429527, 10.314685
63.40467, 10.422827
63.382113, 10.408315
63.395082, 10.340494
63.422114, 10.487825
63.388395, 10.431863
63.39995, 10.474761
63.415515, 10.352334
63.418361, 10.462394
63.38605, 10.358769
63.41083, 10.404767
63.384729, 10.476799
63.413847, 10.333686
63.415836, 10.349247
63.419476, 10.367047
63.418831, 10.322218
63.39659, 10.445512
63.380987, 10.464942
63.414192, 10.305533
63.422551, 10.483329
63.416386, 10.406979
63.392878, 10.404171
63.415504, 10.340053
63.417212, 10.479865
63.398059, 10.327104
63.424699, 10.324509
63.398159, 10.38965
63.394796, 10.481206
63.405576, 10.441917
63.41389, 10.320475
63.412539, 10.302464
63.413935, 10.48192
63.384562, 10.39072
63.408523, 10.452608
63.420296, 10.471805
63.392529, 10.476489
63.405192, 10.310063
63.424151, 10.31982
63.394254, 10.330667
63.38094, 10.355729
63.401235, 10.366327
63.429386, 10.30098
63.391525, 10.318247
63.40692, 10.469947
63.406183, 10.431589
63.389391, 10.301638
63.405063, 10.432876
63.403712, 10.40005
63.399255, 10.42683
63.420325, 10.334326
63.389705, 10.387375
63.400646, 10.430072
63.423947, 10.35441
63.402823, 10.448401
63.380986, 10.478693
63.395947, 10.463451
63.425881, 10.44831
63.397981, 10.379668
63.417399, 10.335003
63.408882, 10.328182
63.38085, 10.311847
63.421091, 10.469876
63.383763, 10.322006
63.41349, 10.442244
63.384623, 10.405467
63.385384, 10.348954
63.391932, 10.314599
63.407013, 10.382369
63.415048, 10.342571
63.382589, 10.361762
63.42621, 10.317853
63.385631, 10.446127
63.413488, 10.398871
63.422828, 10.365578
63.414855, 10.395259
63.389246, 10.386612
63.381637, 10.458462
63.390077, 10.308314
63.384935, 10.382661
63.418194, 10.329379
63.403839, 10.34845
63.391051, 10.312556
63.429223, 10.430373
63.397641, 10.30564
63.424301, 10.325547
63.428271, 10.35504
63.40312, 10.437586
63.415062, 10.304619
63.417864, 10.432513
63.417263, 10.459991
63.401388, 10.444932
63.397023, 10.446959
63.383655, 10.485906
63.429855, 10.384705
63.391635, 10.448281
63.428956, 10.384829
63.400797, 10.308763
63.416593, 10.465049
63.418659, 10.484216
63.406096, 10.44998
63.389451, 10.401111
63.422057, 10.466423
63.389421, 10.456582
63.424604, 10.363219
63.411574, 10.383244
63.387448, 10.461104
63.422269, 10.411404
63.396471, 10.404338
63.428311, 10.31916
